,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
143,0.5112779296539566,0.4775050372692149,0.4704094275612405,0.5473735174958428,0.4582131120051568,0.527577783856621,0.4885710819089172,0.5283567287922164,0.5252873152203595,0.5405650341011515,0.49288038794266403,0.45870607511832157,0.461308421589803,0.42659345266331006,0.49451905259839785,0.5027961729744187,0.5252325434594729,0.5451734849078291
144,0.5136264682823335,0.47907517188481047,0.4709961789923003,0.5443618484848521,0.4591366271356719,0.5256053627338849,0.4887199538243275,0.5264666067864924,0.5279463227412227,0.5383892019025587,0.49019981519153083,0.4579622911478183,0.4604295038967352,0.42655632897757434,0.49492333763683927,0.5057170441350302,0.5269339399552045,0.545408740518665
145,0.5134551486747118,0.47882937228900724,0.4718109715682212,0.5447397311858646,0.46162338608406145,0.5269147780802381,0.48978203093876344,0.5302871063306288,0.5284213270840279,0.5377466674263278,0.4907542282589768,0.45766635047926596,0.45811723422413875,0.42899479675914765,0.4950516345497963,0.5041046857474953,0.5262106089836811,0.5458764412445886
146,0.5145329481567453,0.47996775656254803,0.47087404298372887,0.5452269046797308,0.460775867439649,0.5266676709265224,0.488699962979087,0.5276524642946124,0.5266306322910187,0.5393835898012157,0.4900928910090803,0.4567011561946493,0.456988478571226,0.43092144620798417,0.49596477379836884,0.502132543482294,0.5252124089020195,0.546481703706866
147,0.5142275990246047,0.4798703216678381,0.4756213730889899,0.5436027595834645,0.46171640472373543,0.5262537745514543,0.4902529045530752,0.5355266459549883,0.5292273954201688,0.5395255432532015,0.4872550543712526,0.456718557704246,0.4569539785037623,0.4311960214803474,0.4965599671450037,0.5036780363510527,0.5285920158615853,0.5467631430426678
148,0.5103358259746604,0.47714039900906763,0.47453201899602576,0.5405408937734217,0.46254970497392395,0.5230534497697886,0.49035971960803665,0.5301669382685166,0.5256557463768162,0.5436874580137816,0.4888698834364417,0.4552270041798726,0.45750419455776986,0.42987669336654843,0.49932175167511655,0.4995366031116729,0.5265938983013099,0.5489855607354489
149,0.5098310587915104,0.4771723913581713,0.47216255308074234,0.5410356748732055,0.4635878042093017,0.5272933423844767,0.4906455884340023,0.5326146506814367,0.5250600409870853,0.5431626034870407,0.4896912412343626,0.45794972382724053,0.45837117311227066,0.42497341669937255,0.49690594033365815,0.4985672458553272,0.5252530093714475,0.5458675147874149
150,0.5115291849489098,0.4773837970791787,0.470554101052712,0.5435580394081105,0.46410038326979486,0.5283677266896394,0.49176387450650466,0.5280127902783603,0.5235423219303463,0.5443340174825136,0.48890790095465675,0.45681526983912774,0.45771893041323364,0.4267035815107641,0.4991112422207112,0.4978695194947728,0.5256467375595105,0.5475872233416451
151,0.514661123435625,0.48000100924602873,0.4689308239444754,0.5480243659218584,0.46433949854056944,0.5298280890725324,0.49379410935780954,0.5245435748116813,0.5243244717749147,0.5451336210135189,0.4880042766834255,0.4582725427534052,0.45804272342151087,0.4262003924262415,0.4972214961234136,0.498511105922584,0.5267151892390444,0.5453649486249977
152,0.5169169142422385,0.4813791240943474,0.47313992368624186,0.5479166119116174,0.46397868085351796,0.5289450966209571,0.4927658317679586,0.5289640625136555,0.5246612895596358,0.544423257263484,0.4857009285550149,0.45661761270910495,0.45779423885191306,0.4283980146097773,0.5002997011295168,0.49910655512765073,0.5284830920013431,0.5468735519833942
153,0.5180728228709774,0.482287316799357,0.473079853555084,0.5479014831268366,0.46305960310894806,0.524920508635112,0.49069336443491507,0.524601152236588,0.5243070548750702,0.5426024898602584,0.485218178392861,0.45702737465294346,0.45816814785885174,0.42669032123417183,0.4999783334420751,0.4997676678906551,0.5292948609998214,0.5457821009418903
154,0.5180363671634773,0.4822842581126446,0.47416475052882134,0.5487638668120015,0.4600478972158755,0.5272097688979902,0.488499131040876,0.5278397880832779,0.5266063191757618,0.5438427696291126,0.48296299728700676,0.45540767869832005,0.4597565700621287,0.4267021558334065,0.49972894615858915,0.5009943282927113,0.5317864049848231,0.5470089404048484
155,0.5154621204876042,0.4808798496697147,0.47867079558675,0.5410895997867395,0.45630028871675604,0.5251895919374931,0.4846301860075855,0.5362536605529593,0.5269306204608983,0.5441602213207571,0.4829213916744766,0.45444703663999075,0.46024793449599766,0.42731806065969796,0.5009077749953431,0.5014325351694271,0.5314839194521197,0.5488847595362251
156,0.5194389846641874,0.48213081463420787,0.47891907719865684,0.5391254830632234,0.45513694130165827,0.5188616702811414,0.48376318155530856,0.5295286524484233,0.5319916638842686,0.5419576679486213,0.4809559438941521,0.4546479351352227,0.4604734903532565,0.4259652887942157,0.49636891740552513,0.505835703146636,0.5342299990466631,0.5473594680338355
157,0.5180725255913261,0.4810746436180061,0.47786171082650303,0.5435812378576801,0.4534582085984691,0.5196474593015313,0.48238575886049917,0.5284545996566066,0.5319318584326405,0.5431754181373304,0.48242988061568814,0.45293248130122166,0.45798669401781794,0.4248424572333845,0.4978322848308157,0.5057166876365988,0.5320291015560019,0.5491228613189587
158,0.5201872567843786,0.48461909917642987,0.47775677623579044,0.5440212744771001,0.4516488340929823,0.5245764364913575,0.48201723922873885,0.5304286806709572,0.532809538134666,0.5419967653679021,0.4798204784547555,0.4536513185618825,0.4563509963834712,0.427507754223163,0.4969446369810908,0.5068835887222569,0.5342444096479664,0.5483793846995481
159,0.5190124054368653,0.4846819226773315,0.47609096616483604,0.5470789149912458,0.45383118694945823,0.5245623190972505,0.48269688132159627,0.5278712867124498,0.5308896444540377,0.5459613125880445,0.4798178661006577,0.4528956113060178,0.45715854438244585,0.4260144131768509,0.49935242545612263,0.5021508666136865,0.5334303378910705,0.5490510944237618
160,0.5212852756075287,0.4873276340033039,0.481577503424154,0.5436052944356327,0.4526618576257727,0.5204580755961982,0.482670298782238,0.5311226272067977,0.5324385117248372,0.5454266863141851,0.4763177811438008,0.4527918980893442,0.4588806884131513,0.42726412070700537,0.4989503433716457,0.5058148200962026,0.536987019737565,0.5487868140567577
161,0.5236442718651307,0.48862261792209694,0.4848002335941915,0.5390581247311652,0.453038310272355,0.5200560913975874,0.4832699010807429,0.5348363915091526,0.533996833187426,0.5460023697593477,0.4730033604317813,0.4499751019517878,0.45788178070328256,0.43060406656946826,0.5024187034360961,0.5067715077327354,0.5402774137453704,0.5520439937783843
162,0.5208947350795425,0.4860960410768131,0.47931393137505246,0.5471699856564887,0.4519497375822294,0.5210020000621841,0.48372918441612056,0.5293552320681569,0.5340250447777416,0.5440524136778161,0.4751579622175792,0.4499991174724922,0.4606301922629836,0.428756476474853,0.5009721546627942,0.5081698500366313,0.5386479897092641,0.5517101256968906
163,0.5239675240079481,0.4874289163354451,0.48042942550107126,0.5444368071584854,0.45173090060752696,0.5204792010473478,0.48307154455552714,0.5288925348015624,0.536878183539429,0.5413438398721846,0.47367699363585675,0.45097041161046847,0.46042535281092706,0.42824796163817863,0.4996356395166722,0.5099202980826819,0.5401613485484533,0.5500437974332415
164,0.5252313792143204,0.48796728080760704,0.480436918876937,0.5429657197584994,0.45089250445630247,0.5224899686697536,0.4819178253535676,0.5334286515918112,0.5365693202109566,0.5428805977918694,0.47369369019392393,0.4498748372553645,0.4590038170564581,0.42794133970106635,0.4991461098030358,0.5098164876069562,0.5394697423021815,0.5504300540263037
165,0.5253372504163224,0.48859678308849,0.4815672889307506,0.5458322321168816,0.44795705061781593,0.5209745730753503,0.47873827989941126,0.5301886978867332,0.5363019586521474,0.5400547028744417,0.47488933965519564,0.4510714850159148,0.46042689620975474,0.43009672293578066,0.49760024831439187,0.5083518429183737,0.5386086839887849,0.548776820842215
166,0.5231441118894221,0.4851223372206504,0.48266746542606026,0.5461355516750787,0.44539652491633835,0.5223464854112735,0.47658428614589043,0.5352281370908395,0.5397866392596249,0.5421355537449812,0.47515725918479035,0.44899539044840936,0.4604611368286783,0.42681245174468413,0.49600027989426926,0.5102743384419638,0.5382682458764972,0.5505329776294761
167,0.5182260020920542,0.48358020493980913,0.48507936702026555,0.5419900482634156,0.4414902422323022,0.5225947943422232,0.47427961926646395,0.5377493770407665,0.538569204665281,0.544050161590806,0.4769537854982849,0.450188244513457,0.46187917386054583,0.42567980117570614,0.49590687829441926,0.5077403675107502,0.5369599448088191,0.5504940859651639
168,0.5212006934278524,0.48508429384889,0.481101197172285,0.5450260622994869,0.4401736808037755,0.5258742562167715,0.4726239444993095,0.5345673439494042,0.5396599383681403,0.5418530805569467,0.4757631554783772,0.4508949974145242,0.4647853147542778,0.42308653375360294,0.49350670444400646,0.5103722086755869,0.5393976620286062,0.5479959266418585
169,0.5197320683023651,0.48334244763335443,0.48058338759059405,0.5455676992316199,0.4416496566955821,0.5265020594319176,0.4732536557782782,0.5354781779602082,0.5371546474424838,0.5437910677946487,0.4783655505667604,0.4519880163340718,0.4636781285178427,0.424745909751208,0.4938262516806485,0.5076959365820786,0.536764138518328,0.5480086994100931
170,0.5168866416575908,0.4810849193031427,0.4848050876855971,0.5414032275922965,0.44159179436831303,0.5211807171401733,0.4734816642604539,0.538276912269594,0.5376213017144807,0.5434265800325827,0.48132355566494,0.4512304530683341,0.4614447007494898,0.426778902405182,0.49498343457568894,0.5078983360701176,0.533893273271021,0.5492823095378959
171,0.5182641500630593,0.4828166494966261,0.4855669281608602,0.5410459534335608,0.44172901926486635,0.5186367397672192,0.4728315968036585,0.5386634160092442,0.53899403049517,0.5411088808913468,0.4796892355806525,0.45090363820178764,0.46185339468846176,0.42565615717325206,0.49590152344599847,0.5095710085441733,0.5370234692183984,0.5490381615825808
172,0.5191181771224952,0.4838736000358359,0.48438655452889523,0.5388846139709786,0.44265244337954873,0.520756603884604,0.47345839856950495,0.5380321492193892,0.536595569728509,0.5410206907965331,0.47868790389196997,0.4496003736566613,0.46377569995069223,0.42748226058383587,0.497149923168755,0.5085909426839818,0.5374253582616804,0.5498200074914836
173,0.520489397488835,0.48514879453561305,0.4812090996505255,0.5461729308457921,0.4422040655911375,0.5228947500646145,0.4731139115790224,0.5338818423635002,0.5395180797470296,0.537975349616754,0.4789690224265559,0.4516182242955162,0.4621752565603114,0.4294333046324445,0.49351278672861704,0.510494706349899,0.5373426750822363,0.5474273601011865
174,0.5237364413064357,0.48787491812652223,0.4864249006491571,0.5449658013247104,0.43706619087279314,0.5227735691491714,0.46895265148142795,0.5402230241626467,0.5402505978278909,0.5367798766233673,0.47667107394721697,0.45136448718292016,0.4620787862283861,0.4317324287417812,0.4939697335206492,0.5110997330633197,0.5399719553503837,0.5478420004613842
175,0.5237900349962372,0.48873188766305137,0.48588050644587755,0.5422984136444956,0.43596417975177476,0.5204728186334641,0.46608419097778225,0.5384945616607708,0.5413866773347067,0.534808368702943,0.47640154810557334,0.45342520941114767,0.46558404943705417,0.4304902852019615,0.4923521955300715,0.5120370201397872,0.5416430765998694,0.5451323079324478
176,0.5230415322907568,0.48765050102151136,0.4877185027738617,0.5394698905674418,0.4372778165807013,0.5198856956973429,0.4660630658931447,0.5442913065802553,0.5413842504048714,0.5348033860407586,0.47532812575731886,0.4511035579246462,0.4637755163040174,0.4299632029668277,0.4936947728292552,0.5124880344476832,0.5415373730196059,0.5473094020430053
177,0.522230436790935,0.4869852221094415,0.4868822501678671,0.5388818881996125,0.4390090257305121,0.5171166465501984,0.4674683171136468,0.5414372531481318,0.5410133869419198,0.5345023905518744,0.47590190084165546,0.4513652871158122,0.4634541360610471,0.4317070227806111,0.4929793182018178,0.5129534902560884,0.5409249094907739,0.5476322960489787
178,0.5222592262605761,0.4858646820276587,0.49183188066727296,0.5377727858162851,0.4391851970244949,0.5176653896359042,0.46804201207006707,0.5488057540305985,0.5413372313880633,0.5353162110757962,0.47678736294024215,0.4520929425472497,0.4626795563220324,0.43271360564886324,0.4937771992364117,0.5140094273468513,0.5404484788276241,0.5479185942597312
179,0.522641954125916,0.48743242693973377,0.4906375842033331,0.53904136107587,0.4393761432984691,0.516283756966815,0.4696090688816162,0.5449091863056923,0.5407972143452873,0.5349874265091862,0.4767212998346106,0.45361081878512577,0.4605254801069189,0.4346245338889918,0.49481967935750465,0.5134916852192999,0.5405575131798587,0.5467959662891436
180,0.5243532614313867,0.4897200548939051,0.482756726519051,0.5470714712148714,0.4408006079115346,0.5218889028574499,0.4711238888623574,0.5370689471723301,0.5372522811349412,0.5356519774471459,0.4779656274060435,0.454920189539889,0.46119577715848453,0.4338575959782235,0.4963489127428348,0.5115831581402349,0.5401071898847545,0.5451292330823435
181,0.5252189301223502,0.4914862278435406,0.48411338766850964,0.5518597589960521,0.44143416327426316,0.5247396767171685,0.4725795830746332,0.5395796455468462,0.5358264619155573,0.5346001840941655,0.47767647232408394,0.4560053287396597,0.4603646062385241,0.4335112752293087,0.498160530127179,0.511197380252059,0.5399480991819682,0.5445660751421002
182,0.5261359577318779,0.4929626590932632,0.48542492174998125,0.545235665118415,0.4443413970060245,0.5204658535896316,0.4753288274684402,0.5370959125457778,0.5348598597898869,0.5336127683448676,0.47720495016365927,0.4577852372737011,0.46191370050128683,0.43271396590021244,0.49832943297772075,0.5125230570464108,0.5413733456114319,0.5429595481233398
183,0.5249173763414335,0.49106450579268024,0.4860947741164643,0.5414979499062736,0.4465038175074871,0.5187819896762659,0.47516764481225365,0.5409642562312247,0.5346602482710884,0.5353169141002155,0.478279226189896,0.45792152456974167,0.4628530548976637,0.4299098944631135,0.498006038269282,0.51153904594829,0.540391403436649,0.5428398773746822
184,0.5250678246815902,0.49215363274171264,0.4873812733471528,0.5419471525804491,0.4466502033783517,0.5178175008850933,0.47505735366164625,0.5404016936841403,0.5357402315047339,0.5334768878423599,0.48031325401438996,0.4586742337447246,0.4607281019646066,0.42950501570297855,0.4967153556243764,0.5126734882220312,0.5390424819521731,0.5419710602135034
185,0.5271978270460353,0.4937861997503726,0.4862407652692888,0.5415680546681308,0.4473207061270654,0.5215179939270317,0.47540663524091076,0.5414547733783754,0.5364848419865491,0.5319802654190878,0.4808663128729271,0.4602258942014923,0.4604424729960803,0.42894540710923235,0.49603109586811084,0.5123388102362144,0.5390218880220078,0.5402164130252876
186,0.5262685930762284,0.4948986122431894,0.4850500654055224,0.5459488371836102,0.4479806097565479,0.5215270089376779,0.47595360903984585,0.538998796409908,0.5365259213371397,0.5327907568030007,0.4834635267062293,0.46361780494313576,0.46037784483450966,0.4257233958311802,0.4936980804369754,0.5094979985627037,0.5358622725699603,0.5360004380234761
187,0.5326309337074515,0.49960207461073175,0.48751194139050025,0.5420308723386462,0.449512227939092,0.5204975914074806,0.47656618632445924,0.5385046939403768,0.53685309184376,0.5331472447996827,0.47966332708260745,0.46423599986921765,0.45846362276608843,0.426342474731528,0.49427147258443893,0.5108633112267337,0.5393677042712439,0.5350142763545785
188,0.5317084568168894,0.50079157347394,0.48842185991499926,0.5439197195810854,0.4514970185542608,0.5215871491116164,0.47832652882668486,0.5435241344049416,0.5376859608732374,0.5330845934892304,0.4806542848990227,0.46599294574450795,0.45667330609957496,0.42738013385533447,0.49462016988792207,0.5114252028409209,0.5384051450366345,0.5335578136019468
189,0.5326207852404018,0.5029464325590525,0.4878572977616542,0.5414034710473804,0.45352700503212645,0.5166470111081477,0.47804726846435686,0.5365017349390219,0.5363987828350452,0.5308785216695829,0.4800575960109596,0.46817772978538086,0.45725406095729343,0.42653188788245383,0.49517461427654186,0.5113474394469323,0.5390326729511782,0.5318976436398191
190,0.5310066925273303,0.5011468226454163,0.489399318830581,0.5377963550245646,0.4525746445200652,0.5199708336986877,0.4790281163950509,0.5463061756723712,0.5385965766337106,0.5302300203666612,0.4816364668449926,0.469069765576345,0.45590819280483846,0.4286628869206354,0.49450031946915846,0.5118438959688127,0.5380723327024615,0.5318129237816238
191,0.5326646522554875,0.5024984653321066,0.48775314920628854,0.5406885311713852,0.45598613913386354,0.5190626191122802,0.4813792711593029,0.5397957720461467,0.536024273161114,0.525685607007838,0.4819600570194582,0.47178814103784544,0.4602814247977944,0.43074974614016454,0.495017539822843,0.5122778149402634,0.5390335299003679,0.5287719612572692
192,0.535920873250312,0.506215895779878,0.484950935757866,0.5458242471669282,0.4604246768773892,0.5196583738036343,0.48365647946612245,0.535537449582608,0.5353618628779601,0.52639993647378,0.48063199022848674,0.47086014687805955,0.4585624751862625,0.43095329214829564,0.49801354546378956,0.5111594490679109,0.5397462082937189,0.5285229634355024
193,0.5368705827925206,0.5071637290087638,0.4838502099980263,0.5434096317890084,0.4617939135805405,0.5192735782601609,0.48531204057614685,0.5349843945533013,0.5340239313696202,0.5288981331368686,0.48005154147574575,0.4689408556377267,0.45651328456765117,0.4303322867940582,0.49982299650747725,0.5084605872670163,0.5386492584175997,0.5306727234825213
194,0.5380387629435165,0.508735000890436,0.48904631455888814,0.5459347793623901,0.45938995511367586,0.5180351251301172,0.48360619811663524,0.537252897896796,0.5365860893436697,0.5253804693970653,0.4790808972433156,0.46936436034987494,0.45780658271769215,0.4295243605655181,0.49722681867659946,0.511079168420649,0.5405345015625164,0.5293949922376892
195,0.541603780936376,0.5110847886748703,0.48887724033412494,0.5452549039427781,0.4572841915963044,0.5211604938608949,0.48084420764918134,0.53976254975527,0.5378903909238097,0.5260199037738507,0.474616695798969,0.4688835300803013,0.4609715752131349,0.4265187015099611,0.4960179545203489,0.513688530221461,0.5449234631975121,0.5290448612215628
196,0.5410398741141204,0.5106596338490053,0.48592434385398003,0.5454196460514259,0.4577433783375298,0.5230739910705449,0.48287304409658965,0.5344485235671455,0.5388476139876268,0.5277690757993972,0.47358354409680337,0.46951059191002464,0.46158607903659593,0.42633329895814454,0.4935065539998574,0.5130603123626698,0.5446418226533567,0.5286250554504517
197,0.5422045973667307,0.5112962578531591,0.4853092937880795,0.5556155274541574,0.45543928321187616,0.5253520640381117,0.4816260590241786,0.5337413903438226,0.5406416117569248,0.528375215650004,0.47459581695297715,0.4693967366540033,0.458858615111775,0.4260524801554023,0.4938466756331378,0.5132267812102341,0.5435015209971699,0.5281957612134759
198,0.5443518469111596,0.5132697801661871,0.4895549204774021,0.5478157132835355,0.4566404678331603,0.5208175761395274,0.48288240931321996,0.536424077553368,0.5395106533442209,0.5281496937515224,0.472710599769817,0.46981762194563126,0.459348321002616,0.426676680539222,0.4952597756506295,0.5139834797523857,0.5455901028917076,0.5278803446855821
199,0.5449445758524807,0.5148434893743017,0.4901636241196652,0.5441029190533654,0.46107527220784966,0.5165419932323967,0.4854231734376337,0.5355311624919856,0.5422763210473871,0.5286702134657217,0.4716032954238458,0.4698207466332574,0.4556061300755993,0.42764579675190917,0.49561205766887206,0.5138092641642291,0.5463421660417567,0.5275961612324684
200,0.5429636713276897,0.5150832840162252,0.4924402541665552,0.5478583145907194,0.46191621867939053,0.5189355248656893,0.48691161258959914,0.5407923528984757,0.5416196614611091,0.5287103291728245,0.4739151676449674,0.47152594895930505,0.45504599531961937,0.4281446029432752,0.49434886123393657,0.5116469785572956,0.5437213301422504,0.5260880679921096
201,0.5415456602634124,0.5129279582439411,0.49078241173763926,0.5452926531039403,0.4620951451971106,0.517927884884953,0.4871556411299389,0.5377655548824093,0.5417545972802854,0.529608089798367,0.4721311115402736,0.4689322556187678,0.4572212592664134,0.42858350438522447,0.49372099384086265,0.5126983457217671,0.5456007692852596,0.5290123102827833
202,0.5426022584834853,0.5142317161115204,0.4932963798826843,0.5434923925361197,0.4615443694051486,0.5180018166995043,0.4875300831715672,0.5395229407429404,0.5438308152623547,0.5287656840166323,0.4711045140586487,0.4710233488087172,0.4591666777337581,0.42519048516897456,0.49116456479928217,0.5141533112485737,0.5475696625671507,0.5264489625657696
203,0.5437720098359425,0.5158163882880071,0.4897738222674037,0.5469594813466487,0.4621074333234006,0.5183416403350581,0.48790655987040393,0.5356860177189329,0.5417847245495192,0.5280983430254296,0.47029972135686815,0.470117361655691,0.45953953123951635,0.4285345178500177,0.49197478029499586,0.5140329302836776,0.5489298874194468,0.5269962066326477
204,0.5425788334647823,0.5131963914877625,0.48848343157219537,0.5465095176607468,0.4629426621756673,0.5196654708141459,0.48729013752902106,0.5356861591127191,0.5407184702418235,0.5271698561322706,0.4731657353387294,0.4707809570139056,0.46080765059483325,0.4266428654294601,0.49059327295444527,0.5138355362951315,0.5466744692329247,0.526487161561255
205,0.5399777089176926,0.5116424243900856,0.49156864433901826,0.5450798686024373,0.46151118187056056,0.5194340408082946,0.48792815342575274,0.537151983603127,0.5433982090128138,0.5269495328956699,0.47287424929044125,0.4710656913225885,0.46111348374352207,0.4260693823828555,0.48829565785288265,0.5144820852447497,0.5465670026892728,0.5267917446053586
206,0.53829854685761,0.5100200072770635,0.4907911444705587,0.5445140958157293,0.46131518787549564,0.5208866647682631,0.486977618680419,0.5395422637501962,0.5423816172132437,0.5290205800660409,0.47545352132017227,0.4704775834369916,0.46001190944704495,0.42491431065307145,0.4882834792328902,0.5123382908741362,0.5439856808057515,0.5272729977934161
207,0.5404596802194942,0.5095072159437893,0.4884588486954755,0.5431237179580848,0.45889717902822424,0.5195965551143388,0.4841755194247814,0.5352089121020082,0.5449661432270457,0.5283905232870854,0.4746727979548641,0.4685539701622558,0.45974176599178873,0.42792575318343495,0.4875110921510249,0.5127291125373397,0.5449532515828971,0.5281247463712976
208,0.5396247673578914,0.5090517022590563,0.4906844593895268,0.5440515121127903,0.45826870947917225,0.5202604739006409,0.48578386442964283,0.5372718569396889,0.5467299156473264,0.5277462413454124,0.4731351294051335,0.4665731337300368,0.4594392461007621,0.4289481502091096,0.4884826268587718,0.5120825643462154,0.5463062274372593,0.530259143359828
209,0.5406292247273161,0.510418236624232,0.488923188506108,0.5471940622099837,0.45793877938248095,0.5217696251330151,0.4869098658661779,0.5350536599704945,0.5463260171027952,0.5267146918505844,0.4714744421582206,0.4671031455434287,0.4615728282510107,0.43233617791334983,0.4889028030603482,0.511187371965435,0.5471795352342271,0.5298711428136675
210,0.5372508112099019,0.5075115073954722,0.48624246795545273,0.5490405955018989,0.4585938496947563,0.5193960746595345,0.48568412067393685,0.5301513829827744,0.5447182027126911,0.5276893389681033,0.4742827838129594,0.4661407977561595,0.45832418490815546,0.43426817184544125,0.48980485869828866,0.5085684713870552,0.5438057324832608,0.5319461373577778
211,0.5382206379715575,0.5081732658880395,0.4885452232738286,0.5478628200896244,0.45648706957996926,0.5179145647670197,0.48378983392562913,0.5345996393222213,0.5455416280143005,0.5268562047373668,0.472433394992229,0.4665932777161655,0.4600551869599601,0.4336967976518193,0.4881609293236759,0.5102683925068925,0.5451021097301089,0.5314087532844372
212,0.5357193523978443,0.5087474672088478,0.4933959691423433,0.5432891080387177,0.4551693917720038,0.5135965669423509,0.48246534357799137,0.5390391679184394,0.5448350546491161,0.5293446993517085,0.4725716693349133,0.4675912956929771,0.4602262881771353,0.43419370667608376,0.4874452397356233,0.5065801803164376,0.5442735174241464,0.5305100574274318
213,0.534733627532799,0.5072098296766719,0.4959741849154055,0.5397528185763448,0.454640883298796,0.5110365562408397,0.4814663914427142,0.5393599274593501,0.5419892255315534,0.5300987549306946,0.47333494111060953,0.4669949323898165,0.4620388016466121,0.43323362317144737,0.4872383875842721,0.5043965472235973,0.5432909738403707,0.5307914834498281
214,0.5327866543814671,0.5037702116733788,0.4947447541256215,0.5452900544156435,0.45321821549484786,0.5145495102371923,0.48309078282419965,0.5401457715782684,0.5428075333685768,0.5337624294521103,0.474987794502445,0.4640763572595541,0.4610641486556363,0.43364117078786746,0.4873612888270006,0.5043139611570807,0.5418834753205087,0.5333517854295151
215,0.5344576108993215,0.5058545635309523,0.491082844875107,0.5487070804117654,0.4539930486105457,0.5145802068771708,0.48394608633916847,0.5326923216529603,0.5411317163992782,0.5330351659367102,0.47428574874054696,0.4650416043999563,0.4633848621935159,0.4307154542199025,0.4860930377495771,0.5056820348341604,0.5427087627572867,0.5317387904104812
216,0.5327479142361449,0.5039367106829941,0.4903157447463592,0.5460166929649571,0.4539305572644,0.5166137168325832,0.4840868551487126,0.5368730989836384,0.5405177388090481,0.5338966326242038,0.4765529328731816,0.46518031695610823,0.4612008216827874,0.4288816988612321,0.4841757055245991,0.5046769429956467,0.539550132801904,0.5318740411842647
217,0.5333827181735207,0.5038546027566011,0.49111161621066224,0.544297509979626,0.4523308849058666,0.5142710810511208,0.483083376427667,0.5360173162387485,0.5403587871115942,0.5327912981510805,0.4753484630362673,0.4657182398876265,0.46266628303452684,0.42850596622006787,0.482156371095907,0.5083956994445695,0.5411075255360264,0.5312015878238924
218,0.5308791593266707,0.5007074777650949,0.4899751450052392,0.5449917753549005,0.4529001128504503,0.5135281405568763,0.4829110297898925,0.5349904266519253,0.5413333025617881,0.5320589261611673,0.47861229707721287,0.4678727642633746,0.4629339335844007,0.42621657703079435,0.48040808554123043,0.5106040495001126,0.5394256779074701,0.5293830480548406
219,0.5301352280136035,0.49954122522983097,0.48667596617087755,0.542792578237106,0.45237088207099196,0.5148302640896757,0.4824470661945309,0.5363026492818298,0.540225249072504,0.536236602396733,0.47717458686423797,0.4645396583774316,0.4616103031878896,0.42810502908839804,0.48445331335142255,0.5088517448608683,0.5397028896358615,0.5330905345683661
220,0.5254157588077873,0.4976248068578544,0.48750820435918624,0.5437871145792014,0.4554193455802203,0.5140257766708913,0.484675798247977,0.5351361985205157,0.536979309139262,0.5375701984228732,0.48170251086502847,0.46628530868913515,0.45984542018257385,0.42711124202110734,0.4866400603435075,0.5053501523429372,0.5354161983237268,0.532679768459114
221,0.5224697143831994,0.493157121753783,0.4856962236208221,0.5428366440347817,0.45399349593917565,0.5139700195976404,0.4830762734291534,0.5363852913675445,0.5358485032781658,0.5388500073658632,0.486378341452335,0.46565051317660744,0.4596980180826678,0.4250304709869377,0.48716224815791936,0.5056569582805601,0.5315369527539865,0.5334299432136599
222,0.5202985458205867,0.4908619778236326,0.48385363300634804,0.53169508562348,0.45542436594147145,0.5113483186007962,0.48368058098986405,0.5351298537751504,0.5362469637639277,0.5386163927904635,0.48687056051228583,0.4654158354644052,0.46105035392863913,0.42445814883111,0.48484552624341476,0.5057504168280178,0.5303644793030767,0.5341874415508543
223,0.51970311372626,0.48866517274571536,0.48293798205760413,0.5377806341925168,0.4552076224133828,0.5146583024146028,0.4846958446651094,0.5374892255086419,0.5369604088697786,0.539229206792761,0.4883790267848258,0.46485137635866586,0.46231540953263917,0.4216442660624906,0.4836599159891621,0.5068025411932041,0.5288874337969782,0.5343178260673029
224,0.5197455889602041,0.4878192712548206,0.4802772747679759,0.5410838614776853,0.45532628660273655,0.5159251865557197,0.48685565905505124,0.5293271596938011,0.5344266709900151,0.5400200804668892,0.4882045585178012,0.46443082238347616,0.46546273076211203,0.4202828019809818,0.4839991771660972,0.5075518209274711,0.5289044273104956,0.5345707908649382
225,0.5224980282833401,0.4888778634284308,0.4767688467706841,0.541564905671614,0.4543673211990086,0.5173696531984929,0.48705079957106323,0.5265905708170388,0.5335039594041826,0.5422515535317702,0.48547550162838715,0.4621126859862429,0.46264464385609877,0.41999254484593257,0.48684958901849035,0.508278919458924,0.5307083079818571,0.536458148460316
226,0.5223088537413825,0.4906346786037296,0.4782730679982306,0.5418749752624936,0.4545798453625388,0.5160808732951382,0.48633556217021295,0.5269242026976889,0.533230365132306,0.5429301753093272,0.48757116800355016,0.46564358294971964,0.4605510588813804,0.4191222367588005,0.4877462429088612,0.5065770868583481,0.5292762148358194,0.5336847189844017
227,0.52253521553536,0.4904619583811952,0.48038951515535977,0.5395104609874459,0.45371800112136235,0.5138807202544448,0.4843737696259564,0.5301251093688688,0.5306471600695603,0.5423502547118685,0.4889804880748427,0.46422645801097995,0.45808508718443486,0.42178798900961156,0.4909715700522847,0.5057112097802073,0.5280064921054265,0.5352431120518577
